0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
0.0,0.0,0.0,0.0,-2.549177201326849,-1.059119012007893,3.144419444633808,3.067681743654423,5.483222519444529,3.3895132690771623,10.21487809649037,15.86071589970657,12.386921468357379,5.585412436465219,4.345932540203266,13.627636766136632,24.87703584927908,21.357030979976976,17.413413693126436,12.170169698624576,23.096155950471488,31.831088428680104,31.286457222093865,23.62737660074214,21.90727886673058,34.830670713134985,56.52125260004314,60.21995714169097,48.1977468446529,28.87948781349028,13.47409094810156,15.855126200651968,22.326179349763315,17.109161636908887,7.491339076888849,-1.601989926039181,-2.407902164857356,4.099555388956148,5.733029063147086,5.447132382583027,1.7271212277829502,-2.11936260683974,1.0892008318360253,6.488527853793057,5.067623182366889,0.34769135905209314,-1.3895598559002256,1.8227771230855363,4.748123658400624,3.6802541750974203,5.009014849843002,0.7714615536349783,1.108652606932318,7.90869037110986,13.935345759759196,18.954329710371205,15.518195536583011,10.210037119951773,6.625038905378684,11.39848060434141,10.834753046189071,11.050791642037355,17.979467304176215,27.365021056228013,45.717150208029665,55.41595813432123,51.156563942432534,35.07724922003906,19.78606082718915,15.475909519241764,20.60226115078793,19.56005045039201,12.041063743064473,4.087907380414059,-1.6377849646712013,4.601151124048714,4.52621563617258,3.794212759250804,7.437719182138754,15.187046571070056,18.023456054472742,17.327902406349416,9.967689434406433,4.590078596975301,6.1633615725498005,10.480607873126159,13.363171381633517,6.919217689071914,-3.192608514142533,-1.1396129545754907,7.4434442650280905,14.76088991740907,14.262281023147331,6.0984140884699105,3.129924776478177,6.570922292224044,10.60053601788212,9.244155153538884,6.964966698087551,12.474652378278236,19.1355264385661,28.867443319339912,35.895056251201915,37.90662368005044,40.69881282812092,42.80774656465048,46.45586775207399,49.550289991084426,41.45287757750568,25.769775565190155,14.709061050958198,2.241494835565382,0.11893409308765746,0.31494398035551663,1.581005518082207,1.0283983303701492,4.5363859273803495,2.8450852384483993,3.5488268352487133,0.8472194878126567,4.73473974915826,1.3500353696360188,3.2302842937498184,3.0089976117952126,1.1897429427349313,3.148165612338894,4.149945938549673,2.6212663886858127,4.359267225007791,2.6467096060665485,0.0
0.0,0.0,0.0,0.0,1.1191177412386875,0.16921015502045833,5.213060771803182,2.1799601925801775,2.5728213181365946,0.4108501625834766,4.048277891384986,1.855806472253283,5.886958427206464,4.454293009817221,-0.6382791004847359,-0.43115816911139726,3.3172063021100366,9.343704317780364,18.28357496874725,20.486321578609054,19.963039356069366,15.29510756973944,14.920874689884176,17.50824817187423,27.026736472902943,26.317027222034838,24.530620551195234,22.706831429573054,25.78601897148913,31.78977557113778,38.556864153843534,28.781166210595895,15.40630999820355,5.507876925499077,2.6667299435569145,11.066956697264512,12.77951610243554,6.591014670957765,3.7671572672697935,0.32178452256768164,-0.4239814925556996,1.8354001338846722,2.5640590339379745,1.1529376193120724,2.739787991374725,0.35557162760343974,2.3816620196761575,2.4277003614433657,5.806510799738238,3.724955517266105,6.24788471975559,6.581029330055598,2.7884721663420438,3.193290903942365,0.9917083630120687,0.39860664320689554,4.652740152515869,11.30055474992519,17.421167788343134,17.47678520990712,12.472773104014847,11.142618703584343,12.728646180680448,27.930924861281017,48.59431820594821,51.76646008213985,37.06637662323721,13.518370069304797,11.58354010239017,23.94721626903921,45.195913075941235,56.35588893594783,41.122142172854495,23.583893016991862,5.002210271200061,-1.8434229058533003,2.922013082997911,6.972648700449403,14.954183370380722,18.675605008287516,21.215156176649838,15.882068402358898,8.288951126413167,3.122278850897994,-1.3126446125651445,-1.8308388107690594,1.66062448096364,5.75355664313664,4.864183456396705,1.0913460592855324,-1.5771542203489077,1.8799889536572651,4.40211029572864,10.59160130679383,7.896297431245309,6.360114067797263,5.932588896149243,0.836254519763311,2.5787113128107615,12.736013939869961,21.99314313540209,32.75502387467246,41.55651037846837,46.87526813796314,42.00490042063656,34.77328884457452,39.09613102852323,44.802471121975806,44.86445594737852,35.9938453133964,18.77142008316289,-2.7283122175907044,-7.137257846345854,5.185677740376338,17.268021795348673,25.931671434184512,17.650164673863955,4.128307818802693,-2.6541082118712263,-2.385029400560284,5.223814126940178,6.69953044818444,2.829065626499851,2.6968388908263994,1.9853310974818652,3.5022088280216694,2.677877346312393,2.3675927944331807,3.7981463582409427,0.6175633706253503,0.0
0.0,0.0,0.0,0.0,10.243280937892681,2.9036339701267035,1.6337397333907597,7.4576024678467405,8.331356083508465,13.98096426179624,13.43715301482317,5.942506662592114,-1.912072790167774,-1.853297220533324,5.779771813202484,12.401024555953752,23.849898108184632,24.303518538469646,22.028955992571927,29.226103947146676,38.48049735782431,51.675937481400254,48.176186604646,41.636543482228554,32.88165110928283,30.89020889644081,37.291441563137,38.25847263626645,42.908405118397596,52.712378652447185,61.881188219067404,64.47324936675977,46.78143437232035,18.8259320099072,2.035643153022625,-4.327378856258171,-0.09807123422145447,7.036747733644633,7.656018608702359,-0.6896100090609594,2.400019173268761,-0.5432123133336316,1.3589415092521913,1.443974334748387,1.0254979086003886,4.712783163068027,0.055468846132582184,-0.9718545892358509,2.41889282114734,3.9719004944956278,9.570037877075201,13.014474866400423,11.471673227887706,2.7434427173727873,-0.3213627882354375,1.9694877208216424,-0.4827311295118928,2.4203140891037425,4.935056563411336,11.023658905896188,17.181267903256366,29.37153050662556,35.981466646771615,37.702759468950816,31.724134453747823,23.585327421223322,18.490576197896562,13.819919991231318,14.129156370156469,15.506570079188734,21.608790559062985,25.10485374241679,23.11326147947539,15.422640992465706,12.291628208285902,7.600667993485349,7.36899646536374,8.32072648678755,9.639635991120706,2.816018835256825,1.3238082603113848,0.2858194745650633,0.8591942262881357,0.6622405581824775,-0.770462588568417,-0.7098119304373403,2.4874819750257005,2.1855428886318196,0.1274156980697003,0.2723130003150773,1.6946623415626951,9.069835126368476,12.50231031041708,8.750343347407998,6.0569824352699815,6.066082453392057,16.08223330994353,29.369668477025577,28.82137702229865,24.543876256599212,20.819516269078797,29.592662059033852,42.150903254616885,47.74681318351289,37.03487787996176,21.85254101883885,12.063717738930112,12.676325721462792,18.96464106850998,17.134315794705024,7.516601023816338,-1.2002326155219536,-0.15161296667240842,1.1066293502614175,7.0134773031642155,6.7945892522075635,2.9321612399708106,3.2953901629103957,4.482606276852986,3.913429767190581,3.5192544740289193,3.208508252812593,2.721538866972927,4.881974563044743,1.8141525828813745,1.448125702901583,0.8308867911010029,2.122942517650726,3.2745255168281813,2.0906026749381628,0.0
0.0,0.0,0.0,0.0,-3.9371264506128343,0.752096222400705,7.786558803774137,3.1642831014338673,-1.3377068899358169,1.7814716731501727,3.2579811283572027,2.861189340670884,2.336336847098364,2.3144073516127226,3.3297616017661014,2.3540639455835537,1.6488734548502146,2.392258091229344,2.7248787615537964,1.7459123745016443,-0.3561175935975027,3.2658963702506822,12.187960011645618,23.724630554998484,29.209229947011334,27.252051358137045,16.679948972261585,13.196211497507104,19.677564877102885,26.137783412727718,36.04339808146522,42.16309898275756,41.586673559370844,47.73856099936175,50.14101653084629,45.44014003741494,34.51835042815998,20.828362284399784,7.430918374099791,4.2011526856328905,1.0903344401962904,3.7009341850541837,5.514933792977157,4.186206483353992,2.2263991986724356,-0.1495522312049944,4.1623685846321665,2.366529353912128,3.226543669782424,-0.01085947504200635,0.9608968203904569,1.0536107691665222,7.712008833596467,7.348730996004321,10.56364853456667,8.174172043599954,9.746209773964967,4.941643635369303,1.4694910166103616,1.800597167707684,7.385033112471536,21.794227915422706,39.79590478275981,46.85628076294026,49.0078620255016,44.48839893963426,34.73096650985306,31.174165635584934,20.448920091693672,13.087556964214194,-0.016440130538491582,-1.4561623716139125,6.551617049682225,8.428000121808468,8.372170427865186,6.6768050830930665,2.513879016180463,2.635784216782031,-1.4874373713697744,1.2226290672297473,4.8635368186384005,15.181183368482358,19.437179103429198,17.883957527350066,9.022981427415726,0.6227094834862505,1.7114285771284123,9.725661546126142,10.671618305042113,9.349733769768598,0.3681593980054505,2.8768177013632537,8.777920769779403,12.338926778990256,13.080875684890131,7.361457757540369,2.25391401780903,1.6125814250356532,7.269250038384328,4.721646090918139,7.201486361501795,9.482752890508362,20.81998895588516,30.921921474520108,41.3519187976748,42.66273318037206,40.86110721142761,46.467570990596265,43.39093117289926,42.02939145058159,30.724074891567962,12.982485494356265,2.178424669738501,-0.9732651329801709,0.6856768665603695,5.939001584788153,3.720804544755863,2.0781445576535185,0.8438977847818996,3.3019726986642883,3.1430002809716573,5.800459450161709,3.623297149992997,5.521822397291855,3.7904570975835,0.6239303308533326,4.850414100030416,0.08645815269305548,0.1941454706312593,2.4849838190435767,0.0
0.0,0.0,0.0,0.0,1.005551186952587,2.7931192466729975,3.7896444912546094,1.677711521303421,-0.3181390497836931,2.2331022124720175,2.0667254084765188,1.3428734879082675,-0.7310483507659093,1.8700487179016938,10.670132592650624,18.38353722161223,14.243421195762147,5.669867481003094,-3.306108877993624,-1.4328454931810404,12.579601542775487,27.093766501469823,36.58111316560139,38.965318742725785,31.76958101184908,31.512026722397177,34.398466751591506,46.64813175051222,46.6005148578412,41.60261065034109,27.30513476309097,12.82647415771101,1.3731128327706053,-0.24496911091082074,4.058622701550118,7.683642622180839,8.262654862541455,6.47755955210612,3.534840284171702,0.2180688244949387,-0.21152501768830223,1.838082846891415,0.9375755942062678,0.4421222268638403,2.870949645680651,1.5278747413021283,0.9901044796717153,2.429239508053603,-0.10764346490193283,0.8079215416521336,1.5487600582176904,3.879912441684697,0.966149815187209,1.9552151244062006,-0.15822218893131224,0.059341074895380236,7.654114234736954,12.72192849664125,11.593005275639237,14.211023495961792,16.40236051457486,21.920377685107354,26.448150819502857,21.493553013575525,15.034750116881899,16.814986501043226,23.98492168292725,35.65265913720955,44.53924508505027,43.95744007284967,42.45235989619047,49.76044249033767,56.101356934068235,57.020829229067076,43.824240664628014,19.89618952533651,4.8029220812524365,-4.21309545058509,2.690119585501426,4.621856569622577,2.892212295937095,1.0404882404873392,-0.5421182258504464,4.440283495128093,4.977909060142299,2.226136432766349,0.5734274845117125,3.0307243964184023,4.158332055118791,5.360633359967559,4.877194349965513,1.8713061472127395,1.756756204737682,1.0241761923908534,2.0057372457670626,5.133863576589528,10.261244168775526,19.638678019414392,30.792259703664705,35.25130647119811,34.81943092323855,34.99957529456419,42.54033197767175,61.52147321370606,69.42263566015727,64.0330350384107,46.73737827746751,27.638715006440602,21.558401851906304,21.054072505022216,18.702880314573196,11.543161716125383,-0.40149072903471883,-0.8685496603215559,2.9778170521925955,3.1256767799461533,5.856668796955779,3.5985433925640433,1.970207892776192,8.242116546329243,10.405674648341064,10.675710884586572,9.261233587475749,9.92264421705884,8.981436107061196,5.640848915259953,3.1745110896403856,4.671105874306901,-0.5066928519222383,1.7217412170790067,0.0
0.0,0.0,0.0,0.0,12.224989145872046,11.40530649845312,6.686652897012928,4.4902452355085485,2.6128573084890836,6.326770826098346,3.6148676724781854,2.2877216774871787,-0.39231268714419676,-0.5009345709574315,4.071874179587304,2.5724070600005886,4.0288094778429056,-1.420960065697942,-0.6705560371335659,2.2684174145372706,12.747490853752963,21.12095793386542,20.17379331412365,19.60875200278403,20.580193388932067,31.70770465806393,44.325796933345345,49.00266720162216,35.92322092307548,16.712456697002686,4.651561431844147,7.34901474623403,15.315901491388045,17.87707602585772,9.562102091236316,0.5282671234330163,-0.560551246225705,1.4560676695142236,4.61302685386365,4.906430749422995,-0.9669511270181046,1.160818853397282,7.237655088913252,11.044385972543836,8.572644069720255,3.2502151089037357,1.6184514507910017,1.595022511053883,0.7900562182830712,2.4388073435765367,-0.8636483001736512,2.990266400827237,4.35591363375852,3.7497283536086568,-2.248425853087479,-1.0954350162136706,15.193869033878412,32.807364015044605,53.599118812002835,55.25749982633526,45.52331031625088,34.06123143807886,38.82263417030887,48.44716379938436,50.412644721302534,42.26840028429111,21.656655300120242,1.6580840419037326,6.478915451472479,13.989332924600113,21.65610829652058,16.02812102235571,5.340382741534961,-0.37279502496715766,-1.7844410112186646,4.348836140685181,6.686987637422426,3.310155097979969,1.476764131578972,4.903564311065697,13.873072699676275,22.30798761663499,24.11838994731289,19.1459300283094,12.13747232159865,8.81745159999004,5.446980151122362,3.2456369789735686,-1.9911261531184925,0.22439402815765985,7.866608697474403,15.060999974624842,14.295875897775716,6.851050808463092,5.259488690838277,3.0314584244006166,10.39961082346022,21.669555236455228,23.63820941976336,19.78275221902465,21.732026439546516,25.701360169245536,34.55470407154838,37.494570368118445,33.42128417579091,34.094904631332156,33.68007715891349,37.018730656141436,30.257925085161123,14.32680096308665,4.073665593140433,-1.0350756223444906,-0.38521995755192506,2.1081558855914038,2.6010961853754164,1.5239092892876869,3.225933997635322,5.957705025703461,3.144825527627277,4.575461453647495,3.441236520789602,2.3645451416701206,3.773816677703188,1.7115569559327768,1.6491949498185359,3.6212220271318274,1.0626858475147882,-0.35056607816234664,0.38718921632910824,4.844663265713292,0.0
0.0,0.0,0.0,0.0,2.0528212494263793,5.996152552888808,0.8843528317196878,-0.9147232057911419,2.062650139434685,6.183624662672936,7.524397819640902,11.218058364872874,7.974608268484203,0.9177137183518292,3.870907694396146,9.024029947520926,20.66996331327048,25.056607739112327,23.96906867993495,19.28343509425263,21.629106915751546,19.926538087464696,18.410309782045292,13.294589127941181,18.857355516087356,32.96580891405351,53.521104479540064,57.50863689691454,45.25991299742901,21.05847758793274,6.474230196037091,4.150869736905186,17.293714464727003,19.346032660978405,11.070181148676507,-0.9037363736669008,-1.5882423759415003,1.1468202483293435,5.254185729728921,5.282182137698397,1.6477055449701348,-0.9629363178433243,5.9515917126562705,4.473126171894299,3.5090298518468543,2.8706554724523485,-0.9934225699637713,4.2054223259370325,9.542689191983918,7.965072299013711,7.077257704639242,2.7771731528770376,5.206066882484947,12.52957980617643,22.28638494029443,22.3439914227676,12.848622238246417,2.263903911311261,8.586163995664581,31.65643990414415,55.614773218633786,59.09327174732836,39.63322247132082,10.91116276320507,3.272475684985708,19.232249323491928,42.975015336464914,54.77654254600723,47.635908051051906,21.1340315559211,7.220668636457997,-0.424964076104434,3.8284079664569126,4.469561815240943,3.380425850358331,2.6554741165885423,0.8756293525871832,3.528533293771231,0.5614894859969001,3.0631251984059555,8.66601390554512,9.926852422223329,11.25989512571506,5.158673224026327,3.7406784572205845,-0.23793670864260585,-0.6887263678202827,4.778909947752408,2.3567504429534476,2.136154079465335,4.274791968301802,6.156613868336651,5.779630579342733,7.398003815968706,9.103747350842696,13.888455596909575,16.970288148330447,25.574369453204945,34.13915250425007,35.85189855611817,36.912007911846835,36.67973927629263,37.212054878296016,34.83653544790612,38.85843162229474,43.96500451030312,45.41733969893456,44.44993831313573,30.722033624080048,18.30927008365572,3.4361364235630534,-4.154652272122162,2.1373666253789083,4.814992799636823,3.652841920400708,4.144943518783862,1.0545868615666218,0.8062115089469528,3.518841695726564,5.509766870169835,6.048665328693523,3.644496702251775,4.7961013917325,1.8069308109086315,3.0993408155117605,2.2016853726060948,1.8416787095727074,4.387313068308789,2.8010201609304004,0.5590977923140426,0.0
0.0,0.0,0.0,0.0,1.6975375512676858,3.0305233244403436,4.0047091826524905,6.478539288289832,-0.43080945039941443,-2.453169368111864,0.9038882204675869,8.470801053141917,10.730950926666777,14.886316150885056,9.796921594454727,6.044446407931082,5.6458109113033075,4.4474276902495555,12.028000991097311,19.144278261241944,28.324763222194314,41.16622296795621,45.72426454949102,47.73982835564563,48.20143547330287,46.53377506097797,45.609895796866134,30.77105520356031,15.247258515666395,4.427935690996174,7.394968204153548,13.189146664049801,20.560574369692063,17.48931761263563,8.358497615328599,-2.8337331511020674,-2.0031361039381075,1.8695896497446984,6.86877481458151,5.8677709054300475,-0.8073283552154616,0.9519710700040154,0.5855315460634385,2.620973809733573,5.305078093031719,4.9594414297308544,0.15733238256696852,-0.4775607412975832,3.002522742845347,1.2517149627236495,4.90694029526042,1.5078880053106296,0.10318756536162277,4.5416656817907715,11.39234196850953,15.933561836364538,17.66067948066182,12.294990099248587,6.034861853198732,15.014850137360275,21.88880939056358,30.57990351351554,36.215155172293194,34.050598192666364,40.23361283358889,45.23333520766239,45.099715110499304,35.57312196239706,29.606857927228,26.154381355221172,25.905345998156747,20.80681978786187,14.026203791844281,2.1250031908988776,1.2361822735943693,0.9350719986374691,2.4946717325711534,2.304585575611442,1.7926140478285548,9.874901151939202,15.660108607383933,20.834098177924552,10.927803954386423,1.0908456721440798,-3.7886266718813886,2.388746489629461,12.004865102600123,10.790054913415887,6.9327051892042615,1.1723447373542315,6.665574647712122,10.896366899717387,17.360140055655474,15.176923893452756,2.9387882522599824,2.443456016694958,10.162234913788907,32.827620036488895,45.157724039765306,44.97013147520005,33.985657287849506,27.12105140785855,36.18227153503592,44.01368667729301,44.39908436204137,30.226080897845357,17.758880808930517,10.41738503835041,13.819782205235278,17.349544971977828,11.487881378614869,3.829594914531779,-3.4017901531015626,-0.4582993636747077,3.0949536583170585,3.3440034262224505,0.48010443877051223,-1.9119680517545312,3.3101700733663546,3.6237662473364916,2.9980945972464808,-0.8094391220165826,0.3230901510905566,4.1350816728787,7.255261342517624,7.633830111228539,8.719941603967628,1.2197877334376472,-0.33188933301252166,3.686860973650628,0.0
0.0,0.0,0.0,0.0,0.19824067720431815,2.4611735392075307,3.517263291665556,4.763702525013003,3.042367150125249,2.181834317663724,3.9747558224553226,1.1070011313872363,1.1459740357230987,1.476015049156683,2.6433377817880745,3.3589118135588123,2.5629803511105917,0.7340016151987154,5.036997842425662,4.6718828373745325,4.471454852728849,2.594850764190037,0.2281321219822735,5.504949169453629,15.8459177208453,19.279500063645223,25.987528502644558,26.51091092777794,23.06424967557073,26.706444119161205,23.282179220210843,22.59567887149489,23.552938370154436,35.97386015705254,56.87867391810194,69.89488951947834,74.90852380914295,57.18305608284671,35.63432525251548,20.378345745051107,15.801319541803327,16.05260154997623,12.666795941095069,3.439036816594075,-3.085307695729182,-2.6440996411042788,2.0774316934411314,5.282110039519514,2.432470364956226,-0.9331823766092484,0.3873608137033626,4.03564458920472,4.5120497418686565,1.1666203514279023,2.30375774835021,2.243675001151951,8.169135280958848,4.09426457084306,3.7283260840807766,-0.7989870195561468,1.1088422594442755,7.493388910294138,9.884131998774503,8.268416457315123,5.054706755887073,14.826685801854126,30.595764409365692,43.285055127060886,45.998979262828385,42.33455327764371,41.48998835838304,43.01465675030173,40.154636831784266,24.580799759830356,5.68162049464441,-6.822515381418144,0.5425641095268823,20.26711112045184,32.20677757997398,25.78127452513885,8.131817770715838,-3.395999532023275,-4.098755461098413,5.5385705557338145,7.475979762124097,8.850606589470049,5.792700913564529,4.810601320787571,3.274827610108454,3.483348230872643,-1.2996346428975354,-0.012179186139437026,7.651875027972094,12.519099333719744,15.665818201183416,13.813470220752034,13.354162174893549,20.453348654910357,32.65713169289263,39.62715126792323,38.83140258105753,34.43225084695215,30.01013676426848,32.88122631300174,42.711826046868175,55.387662630992004,52.17564828020871,43.33251943811096,27.524173450294438,11.361890344569648,0.1352915353622367,2.340392149793695,3.5959167467965587,2.992631578216825,2.7230028478580586,2.5660587057243665,1.2860150138587105,-0.007606224329402278,3.497850382128818,4.143611374645811,3.7170168077681938,0.9352803876967805,3.3436518799830672,5.033245112988418,5.158975555428357,4.791805568416478,4.81224618348273,2.720941984077021,1.614999812996987,0.23993975960203945,0.0
0.0,0.0,0.0,0.0,2.6714223600987657,4.296835552643738,3.4204652263634636,3.2055726353331053,6.009627058789368,5.511804939009325,7.767124731753023,6.050579422598104,-0.07102500108145882,-2.1815047205230327,3.1164209888238563,9.969371972465392,22.97480339076766,24.587036003247846,22.227383869828202,15.012418589015617,16.636170302418535,20.433869778780974,23.791589423219,29.729750793514956,36.47396564769588,45.226956895276146,48.25202135559272,53.84719270328718,48.172511776326715,38.87648693792886,35.92569732762806,41.57072245914039,62.7461843324441,72.02495694733776,59.340988341119306,28.819554280357558,-3.147690167058807,-7.7441657287451005,10.060714277338615,33.47279399024286,43.618840383315,31.708202163395917,9.531846508924131,-2.13396549297011,-5.045785584414563,1.6618563404456776,3.617923917499442,4.515037989929551,-0.16964176098033978,-0.762852220736221,4.847021965817716,0.9258496365324765,4.950044182749359,5.710573855204274,8.790948217570781,14.188952667349877,10.805518001532855,11.665590801028104,16.70651916221673,27.81371319329999,37.477655083803015,44.185002893330065,48.0444167481647,44.33897319233831,36.54153831602033,27.90461792889857,22.598245160118918,31.34389123668916,52.063855294874195,72.45431238021656,79.59397658094298,58.3667971135172,28.09556309849875,0.031865285027002366,-4.731512176015096,8.384202437662005,15.68558271057934,14.067323229031865,8.874202794925704,0.373577008657227,-1.9995744669948825,5.685433777329035,3.746862915412861,1.1781504483750376,-1.673740385568973,2.3315103557239123,4.366884505423406,5.352313513896366,2.3442796216210464,0.7808644955073305,0.3544151194396912,11.213091862979057,17.93126995753631,14.78819153427705,10.078492447692899,9.301079193668981,22.829915757045605,36.45226951756492,45.82931854597499,43.651541474930475,34.397273204315006,31.757821122772654,38.494599655171655,47.37111216718544,51.55047848294728,42.176047347741374,33.43524665619249,25.859616399981157,15.49691729023472,12.752923837653354,4.649778050108954,0.7323448624726716,1.3479701933796284,-0.2921490349570516,3.4216748133289183,6.5776135374952,3.9229046500800098,1.5153714645505494,1.542551491039942,3.4986088292246253,4.2065846677916126,4.324720604824553,2.899289614559607,2.286824147239888,-0.2048197200158547,2.6414995898177933,4.7457251898560475,8.78517210102101,5.4655332231799925,3.870324417847515,0.0
